image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
test_stg2/image_11031.jpg,0.0742504,0.01,0.01,0.01,0.5,0.01,0.01,0.026321
test_stg2/image_11463.jpg,0.206747,0.0489505,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01506.jpg,0.269363,0.01,0.01,0.01,0.0486411,0.01,0.01,0.5
test_stg2/image_09456.jpg,0.106529,0.219862,0.01,0.01,0.336022,0.01,0.01,0.337185
test_stg2/image_10485.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08478.jpg,0.5,0.01,0.01,0.01,0.0263021,0.01,0.01,0.0381402
test_stg2/image_09516.jpg,0.0757406,0.01,0.5,0.01,0.01,0.0280545,0.01,0.01
test_stg2/image_05888.jpg,0.0675304,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_03211.jpg,0.5,0.01,0.01,0.01,0.0163388,0.01,0.01,0.023038
test_stg2/image_00760.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00822.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01992.jpg,0.5,0.01,0.01,0.01,0.102684,0.01,0.01,0.01
test_stg2/image_07737.jpg,0.0342761,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07326.jpg,0.0456428,0.01,0.01,0.01,0.429291,0.01,0.01,0.5
test_stg2/image_07294.jpg,0.5,0.211836,0.01,0.01,0.0737922,0.01,0.01,0.01
test_stg2/image_09664.jpg,0.235428,0.01,0.01,0.01,0.378353,0.01,0.01,0.386201
test_stg2/image_02798.jpg,0.0989165,0.0206121,0.01,0.01,0.300895,0.0140352,0.01,0.5
test_stg2/image_06995.jpg,0.0142029,0.01,0.01,0.01,0.5,0.01,0.01,0.274269
test_stg2/image_05181.jpg,0.5,0.01,0.01,0.01,0.0225985,0.01,0.01,0.0101587
test_stg2/image_04054.jpg,0.5,0.01,0.01,0.01,0.142621,0.01,0.01,0.0665114
test_stg2/image_05479.jpg,0.5,0.01,0.01,0.01,0.038205,0.01,0.01,0.01
test_stg2/image_05150.jpg,0.5,0.0632223,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01002.jpg,0.114586,0.01,0.01,0.01,0.5,0.01,0.01,0.253636
test_stg2/image_09576.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01562.jpg,0.0107856,0.01,0.01,0.01,0.5,0.01,0.01,0.219276
test_stg2/image_05005.jpg,0.104889,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10360.jpg,0.29909,0.01,0.01,0.01,0.5,0.01,0.01,0.155454
test_stg2/image_07390.jpg,0.0889261,0.01,0.01,0.01,0.5,0.01,0.01,0.327052
test_stg2/image_10543.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03141.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09208.jpg,0.386804,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07732.jpg,0.192426,0.01,0.01,0.01,0.5,0.01,0.01,0.142549
test_stg2/image_02200.jpg,0.0330716,0.01,0.01,0.01,0.01,0.5,0.01,0.010201
test_stg2/image_06088.jpg,0.374143,0.01,0.01,0.01,0.5,0.01,0.01,0.071709
test_stg2/image_02599.jpg,0.0258667,0.01,0.01,0.01,0.5,0.0492845,0.01,0.0280174
test_stg2/image_10182.jpg,0.5,0.01,0.01,0.01,0.0120215,0.01,0.0222061,0.0644065
test_stg2/image_01656.jpg,0.01,0.01,0.01,0.01,0.2573,0.01,0.01,0.5
test_stg2/image_09673.jpg,0.01,0.0295935,0.01,0.01,0.0165305,0.5,0.01,0.01
test_stg2/image_04664.jpg,0.5,0.01,0.01,0.01,0.0245874,0.01,0.01,0.0862212
test_stg2/image_08191.jpg,0.38992,0.01,0.01,0.01,0.5,0.01,0.01,0.054627
test_stg2/image_11355.jpg,0.0304519,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11387.jpg,0.01,0.5,0.01,0.01,0.01,0.461762,0.01,0.01
test_stg2/image_03542.jpg,0.214145,0.01,0.01,0.01,0.5,0.01,0.01,0.0172569
test_stg2/image_11426.jpg,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.018328
test_stg2/image_03563.jpg,0.0839446,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03315.jpg,0.328687,0.01,0.01,0.01,0.295011,0.01,0.01,0.376298
test_stg2/image_06839.jpg,0.5,0.01,0.01,0.01,0.21215,0.01,0.01,0.0231913
test_stg2/image_07382.jpg,0.5,0.01,0.01,0.01,0.123122,0.01,0.01,0.207488
test_stg2/image_10137.jpg,0.5,0.01,0.01,0.01,0.30305,0.01,0.01,0.118852
test_stg2/image_11030.jpg,0.139186,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_05216.jpg,0.462027,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00331.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0133156
test_stg2/image_07051.jpg,0.5,0.058867,0.01,0.01,0.0429409,0.01,0.01,0.01
test_stg2/image_07164.jpg,0.13701,0.5,0.01,0.01,0.27275,0.01,0.01,0.0135184
test_stg2/image_11420.jpg,0.0376598,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07562.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02818.jpg,0.194071,0.01,0.01,0.01,0.0865149,0.01,0.01,0.5
test_stg2/image_00700.jpg,0.0445832,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06042.jpg,0.113694,0.01,0.01,0.01,0.0577251,0.01,0.01,0.5
test_stg2/image_08802.jpg,0.5,0.01,0.01,0.01,0.428155,0.01,0.01,0.0140672
test_stg2/image_09708.jpg,0.249184,0.01,0.01,0.01,0.5,0.01,0.01,0.0149409
test_stg2/image_04114.jpg,0.01,0.01,0.01,0.144894,0.0127061,0.01,0.01,0.5
test_stg2/image_09019.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.328015
test_stg2/image_09550.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01815.jpg,0.5,0.01,0.01,0.01,0.112302,0.01,0.01,0.0246791
test_stg2/image_06023.jpg,0.0130763,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02227.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0650579
test_stg2/image_02415.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09532.jpg,0.179953,0.01,0.01,0.01,0.279959,0.01,0.01,0.5
test_stg2/image_07851.jpg,0.5,0.01,0.01,0.01,0.203765,0.01,0.01,0.0331193
test_stg2/image_11641.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.183021
test_stg2/image_09502.jpg,0.139166,0.01,0.01,0.01,0.111145,0.01,0.172174,0.5
test_stg2/image_09967.jpg,0.5,0.01,0.01,0.01,0.272382,0.01,0.01,0.0390894
test_stg2/image_01519.jpg,0.255428,0.01,0.01,0.01,0.162706,0.01,0.01,0.5
test_stg2/image_02226.jpg,0.5,0.01,0.01,0.01,0.136994,0.01,0.01,0.01
test_stg2/image_11822.jpg,0.0626632,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11189.jpg,0.124428,0.01,0.01,0.01,0.5,0.01,0.01,0.0444189
test_stg2/image_02984.jpg,0.5,0.01,0.01,0.01,0.0652441,0.01,0.01,0.01
test_stg2/image_11748.jpg,0.101454,0.01,0.01,0.01,0.5,0.01,0.01,0.117075
test_stg2/image_12085.jpg,0.0156152,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01598.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_07185.jpg,0.01,0.01,0.01,0.01,0.0100265,0.01,0.01,0.5
test_stg2/image_03511.jpg,0.0738287,0.01,0.01,0.01,0.5,0.01,0.0652854,0.01
test_stg2/image_04064.jpg,0.333651,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03738.jpg,0.0167395,0.01,0.01,0.01,0.5,0.01,0.01,0.0403333
test_stg2/image_10829.jpg,0.5,0.01,0.01,0.01,0.0583182,0.01,0.01,0.367462
test_stg2/image_01040.jpg,0.0887526,0.01,0.01,0.01,0.304796,0.01,0.01,0.5
test_stg2/image_00164.jpg,0.0891172,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01024.jpg,0.438806,0.0349044,0.01,0.01,0.0438239,0.01,0.01,0.482444
test_stg2/image_03722.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06014.jpg,0.0127185,0.01,0.01,0.01,0.5,0.01,0.01,0.197851
test_stg2/image_11728.jpg,0.0387574,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03220.jpg,0.0425401,0.01,0.01,0.01,0.5,0.01,0.01,0.164085
test_stg2/image_09201.jpg,0.490827,0.01,0.01,0.01,0.480779,0.01,0.01,0.0269765
test_stg2/image_01507.jpg,0.0181348,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01799.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01067.jpg,0.108876,0.01,0.01,0.01,0.054705,0.01,0.215319,0.5
test_stg2/image_08115.jpg,0.114146,0.01,0.01,0.01,0.464781,0.01,0.01,0.419847
test_stg2/image_10389.jpg,0.5,0.41852,0.01,0.01,0.0144337,0.01,0.01,0.01
test_stg2/image_05428.jpg,0.01,0.01,0.01,0.01,0.0610667,0.01,0.01,0.5
test_stg2/image_09269.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_11959.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11645.jpg,0.229915,0.5,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06801.jpg,0.0702529,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_10534.jpg,0.5,0.467612,0.01,0.01,0.01,0.0220241,0.01,0.01
test_stg2/image_10336.jpg,0.5,0.01,0.01,0.01,0.0847594,0.01,0.01,0.364359
test_stg2/image_00999.jpg,0.105972,0.01,0.01,0.01,0.5,0.01,0.01,0.257693
test_stg2/image_05782.jpg,0.155098,0.0927216,0.01,0.01,0.104576,0.01,0.01,0.5
test_stg2/image_03060.jpg,0.217623,0.01,0.5,0.01,0.01,0.0407576,0.01,0.01
test_stg2/image_11997.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0497826
test_stg2/image_04507.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06617.jpg,0.32847,0.01,0.01,0.01,0.5,0.01,0.01,0.0113499
test_stg2/image_07724.jpg,0.44516,0.01,0.5,0.01,0.0244063,0.01,0.01,0.01
test_stg2/image_05794.jpg,0.0137601,0.01,0.01,0.01,0.060872,0.5,0.01,0.01
test_stg2/image_02971.jpg,0.5,0.01,0.01,0.01,0.236079,0.01,0.01,0.053549
test_stg2/image_10006.jpg,0.0292016,0.0116055,0.01,0.01,0.0919624,0.01,0.01,0.5
test_stg2/image_02270.jpg,0.0729066,0.48565,0.0200256,0.01,0.01,0.420978,0.01,0.01
test_stg2/image_03273.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03865.jpg,0.01,0.5,0.0565339,0.01,0.01,0.01,0.01,0.0227244
test_stg2/image_03970.jpg,0.058917,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05133.jpg,0.0114191,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04396.jpg,0.306248,0.01,0.01,0.01,0.181911,0.01,0.01,0.5
test_stg2/image_01606.jpg,0.5,0.01,0.01,0.01,0.337653,0.01,0.01,0.0215529
test_stg2/image_11746.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04901.jpg,0.123931,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_06769.jpg,0.5,0.01,0.01,0.01,0.0136226,0.01,0.01,0.01
test_stg2/image_04931.jpg,0.5,0.01,0.01,0.01,0.25822,0.01,0.01,0.0228404
test_stg2/image_03905.jpg,0.0685044,0.0245204,0.01,0.01,0.10558,0.01,0.01,0.5
test_stg2/image_06505.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02116.jpg,0.5,0.01,0.0174589,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05303.jpg,0.5,0.01,0.01,0.01,0.450166,0.01,0.01,0.0186059
test_stg2/image_05113.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05044.jpg,0.217222,0.01,0.01,0.01,0.229782,0.01,0.0138204,0.5
test_stg2/image_01046.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.211805
test_stg2/image_02528.jpg,0.5,0.01,0.01,0.01,0.0305397,0.01,0.01,0.0522648
test_stg2/image_07036.jpg,0.5,0.01,0.01,0.01,0.18577,0.01,0.01,0.0601204
test_stg2/image_11644.jpg,0.082545,0.5,0.01,0.01,0.01,0.01,0.01,0.110898
test_stg2/image_00358.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.463931
test_stg2/image_10700.jpg,0.5,0.01,0.01,0.01,0.0490351,0.01,0.01,0.377209
test_stg2/image_00467.jpg,0.5,0.01,0.01,0.01,0.187527,0.01,0.01,0.0554049
test_stg2/image_05020.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03110.jpg,0.5,0.01,0.01,0.01,0.177277,0.01,0.01,0.0135606
test_stg2/image_02903.jpg,0.118822,0.01,0.01,0.01,0.5,0.01,0.01,0.367081
test_stg2/image_00692.jpg,0.0606122,0.01,0.01,0.01,0.0850877,0.01,0.01,0.5
test_stg2/image_04602.jpg,0.438105,0.01,0.01,0.01,0.435421,0.01,0.01,0.126195
test_stg2/image_00409.jpg,0.103732,0.01,0.01,0.01,0.5,0.0233937,0.01,0.0317969
test_stg2/image_00244.jpg,0.5,0.0161279,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06858.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04908.jpg,0.0189823,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03137.jpg,0.0273516,0.01,0.01,0.01,0.132498,0.01,0.01,0.5
test_stg2/image_08186.jpg,0.0212555,0.01,0.01,0.01,0.222898,0.01,0.01,0.5
test_stg2/image_05315.jpg,0.211005,0.01,0.01,0.01,0.5,0.0171337,0.01,0.0594313
test_stg2/image_00566.jpg,0.5,0.01,0.0626169,0.01,0.217934,0.0157943,0.01,0.0641501
test_stg2/image_01732.jpg,0.5,0.01,0.01,0.01,0.01,0.234426,0.01,0.01
test_stg2/image_03014.jpg,0.0190615,0.0350091,0.01,0.01,0.136166,0.01,0.01,0.5
test_stg2/image_07266.jpg,0.123952,0.01,0.01,0.01,0.0687271,0.01,0.01,0.5
test_stg2/image_01400.jpg,0.5,0.01,0.01,0.01,0.332442,0.01,0.01,0.01
test_stg2/image_11398.jpg,0.101516,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03425.jpg,0.0830425,0.0119178,0.01,0.01,0.340768,0.5,0.01,0.01
test_stg2/image_08395.jpg,0.5,0.01,0.01,0.01,0.0700598,0.01,0.01,0.01
test_stg2/image_05061.jpg,0.143741,0.01,0.01,0.01,0.261979,0.01,0.01,0.5
test_stg2/image_07849.jpg,0.5,0.01,0.01,0.01,0.045455,0.01,0.01,0.0366649
test_stg2/image_05940.jpg,0.01,0.5,0.01,0.01,0.219507,0.01,0.01,0.0262592
test_stg2/image_10022.jpg,0.255436,0.01,0.01,0.01,0.276549,0.01,0.01,0.467151
test_stg2/image_01059.jpg,0.0128288,0.01,0.01,0.01,0.5,0.01,0.01,0.373046
test_stg2/image_02435.jpg,0.381498,0.01,0.01,0.01,0.0118735,0.01,0.01,0.5
test_stg2/image_07947.jpg,0.0157115,0.01,0.01,0.01,0.378309,0.492665,0.0878914,0.0254162
test_stg2/image_02484.jpg,0.394873,0.01,0.01,0.01,0.433579,0.01,0.01,0.171004
test_stg2/image_00996.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0166633
test_stg2/image_00889.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00603.jpg,0.5,0.01,0.01,0.01,0.0481623,0.01,0.01,0.01
test_stg2/image_10729.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02588.jpg,0.148303,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03043.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_10002.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01244.jpg,0.01,0.01,0.01,0.01,0.0453868,0.01,0.01,0.5
test_stg2/image_04736.jpg,0.5,0.01,0.01,0.01,0.018053,0.01,0.01,0.133608
test_stg2/image_02754.jpg,0.207514,0.01,0.01,0.01,0.100343,0.01,0.01,0.5
test_stg2/image_00470.jpg,0.5,0.0522427,0.01,0.01,0.01,0.01,0.01,0.263334
test_stg2/image_02670.jpg,0.0341598,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04828.jpg,0.202961,0.01,0.01,0.01,0.5,0.01,0.01,0.0213632
test_stg2/image_06997.jpg,0.243932,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02740.jpg,0.421721,0.01,0.01,0.01,0.0687157,0.01,0.158981,0.34994
test_stg2/image_12105.jpg,0.0570364,0.5,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_02493.jpg,0.5,0.01,0.01,0.01,0.0107389,0.01,0.01,0.01
test_stg2/image_06687.jpg,0.01,0.01,0.01,0.01,0.127693,0.01,0.01,0.5
test_stg2/image_00040.jpg,0.0180635,0.01,0.01,0.01,0.333616,0.01,0.0102167,0.5
test_stg2/image_04757.jpg,0.5,0.013896,0.01,0.01,0.0242005,0.179664,0.01,0.0157938
test_stg2/image_06487.jpg,0.0754038,0.01,0.01,0.01,0.0334191,0.01,0.01,0.5
test_stg2/image_02606.jpg,0.0350072,0.0117685,0.01,0.01,0.101106,0.01,0.01,0.5
test_stg2/image_04563.jpg,0.0247545,0.01,0.01,0.01,0.5,0.01,0.257443,0.0112157
test_stg2/image_10877.jpg,0.0387798,0.01,0.01,0.01,0.01,0.01,0.5,0.0140077
test_stg2/image_06933.jpg,0.43615,0.01,0.01,0.01,0.01,0.101944,0.01,0.454539
test_stg2/image_11405.jpg,0.319209,0.01,0.01,0.01,0.5,0.01,0.01,0.0517986
test_stg2/image_11514.jpg,0.5,0.01,0.01,0.01,0.421124,0.01,0.01,0.0433711
test_stg2/image_03272.jpg,0.159935,0.01,0.01,0.0911165,0.5,0.01,0.01,0.158121
test_stg2/image_01844.jpg,0.013749,0.01,0.01,0.01,0.134608,0.01,0.01,0.5
test_stg2/image_04476.jpg,0.0952816,0.01,0.01,0.01,0.481497,0.01,0.01,0.422642
test_stg2/image_02723.jpg,0.01,0.01,0.01,0.01,0.0347271,0.01,0.01,0.5
test_stg2/image_03382.jpg,0.0704699,0.01,0.01,0.01,0.5,0.01,0.01,0.101111
test_stg2/image_08598.jpg,0.0479663,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07850.jpg,0.29034,0.01,0.01,0.01,0.5,0.01,0.01,0.091149
test_stg2/image_10726.jpg,0.477091,0.01,0.01,0.01,0.280971,0.01,0.01,0.241651
test_stg2/image_01448.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10379.jpg,0.5,0.01,0.01,0.01,0.0526158,0.01,0.131748,0.278715
test_stg2/image_05057.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.208214
test_stg2/image_10335.jpg,0.145233,0.01,0.01,0.01,0.5,0.11865,0.01,0.01
test_stg2/image_07249.jpg,0.5,0.01,0.01,0.01,0.0117495,0.01,0.01,0.01
test_stg2/image_08816.jpg,0.449009,0.01,0.01,0.01,0.5,0.01,0.01,0.0105245
test_stg2/image_04390.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0114733
test_stg2/image_10951.jpg,0.449427,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01555.jpg,0.5,0.01,0.01,0.01,0.0106498,0.01,0.01,0.194394
test_stg2/image_08645.jpg,0.5,0.110855,0.01,0.01,0.01,0.01,0.01,0.301189
test_stg2/image_12123.jpg,0.187233,0.01,0.01,0.01,0.320155,0.01,0.01,0.49228
test_stg2/image_07997.jpg,0.5,0.01,0.01,0.01,0.135507,0.01,0.01,0.0667429
test_stg2/image_01260.jpg,0.412611,0.01,0.01,0.01,0.354461,0.01,0.01,0.230722
test_stg2/image_12150.jpg,0.01,0.01,0.01,0.01,0.5,0.236355,0.01,0.01
test_stg2/image_00714.jpg,0.0812232,0.01,0.01,0.01,0.5,0.01,0.01,0.0107507
test_stg2/image_07487.jpg,0.0565952,0.01,0.01,0.01,0.5,0.01,0.01,0.0357166
test_stg2/image_11116.jpg,0.5,0.01,0.01,0.01,0.217958,0.01,0.01,0.01
test_stg2/image_05712.jpg,0.100794,0.01,0.01,0.01,0.5,0.01,0.01,0.368567
test_stg2/image_07886.jpg,0.5,0.01,0.01,0.01,0.223021,0.01,0.01,0.0286701
test_stg2/image_06168.jpg,0.5,0.100452,0.01,0.01,0.0212329,0.01,0.01,0.01
test_stg2/image_03911.jpg,0.476114,0.01,0.01,0.01,0.426931,0.01,0.01,0.094504
test_stg2/image_01227.jpg,0.187653,0.01,0.01,0.01,0.5,0.01,0.01,0.118447
test_stg2/image_11663.jpg,0.323931,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_09075.jpg,0.0103903,0.0251345,0.01,0.01,0.0134143,0.01,0.01,0.5
test_stg2/image_03120.jpg,0.0130427,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11858.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0554036
test_stg2/image_00054.jpg,0.03456,0.01,0.01,0.01,0.0890878,0.01,0.01,0.5
test_stg2/image_07103.jpg,0.05472,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_07569.jpg,0.0185819,0.01,0.01,0.01,0.5,0.01,0.01,0.0332115
test_stg2/image_10177.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0478108
test_stg2/image_07719.jpg,0.353688,0.01,0.01,0.01,0.01,0.35731,0.01,0.2762
test_stg2/image_02950.jpg,0.0108799,0.01,0.01,0.01,0.5,0.01,0.01,0.157274
test_stg2/image_04263.jpg,0.195072,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_04741.jpg,0.5,0.01,0.01,0.01,0.0644304,0.01,0.01,0.251006
test_stg2/image_03455.jpg,0.470879,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00691.jpg,0.5,0.01,0.01,0.01,0.177495,0.01,0.01,0.151134
test_stg2/image_05192.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04904.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.433102
test_stg2/image_03590.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0329358
test_stg2/image_08011.jpg,0.5,0.01,0.01,0.01,0.0180049,0.01,0.01,0.0208252
test_stg2/image_00355.jpg,0.013097,0.01,0.01,0.01,0.0461036,0.01,0.01,0.5
test_stg2/image_10034.jpg,0.0112091,0.01,0.01,0.01,0.5,0.01,0.01,0.195996
test_stg2/image_08852.jpg,0.5,0.0610292,0.01,0.01,0.01,0.01,0.01,0.0607568
test_stg2/image_03284.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_08508.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0302767
test_stg2/image_04245.jpg,0.01,0.01,0.01,0.01,0.0497088,0.01,0.01,0.5
test_stg2/image_03554.jpg,0.194538,0.01,0.01,0.01,0.121773,0.01,0.01,0.5
test_stg2/image_05312.jpg,0.496471,0.01,0.01,0.01,0.462886,0.01,0.01,0.0403725
test_stg2/image_10541.jpg,0.0864566,0.01,0.01,0.01,0.1872,0.01,0.01,0.5
test_stg2/image_04777.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02147.jpg,0.0135479,0.0628568,0.01,0.01,0.5,0.01,0.01,0.0146043
test_stg2/image_10078.jpg,0.487909,0.01,0.01,0.01,0.0299606,0.01,0.01,0.476999
test_stg2/image_01584.jpg,0.0800831,0.01,0.01,0.01,0.01,0.5,0.01,0.01
test_stg2/image_05115.jpg,0.292294,0.01,0.01,0.01,0.283999,0.01,0.01,0.421019
test_stg2/image_10661.jpg,0.0287716,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05896.jpg,0.5,0.01,0.01,0.01,0.0410899,0.225455,0.01,0.0374259
test_stg2/image_08418.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0970066
test_stg2/image_03570.jpg,0.040276,0.01,0.01,0.01,0.5,0.01,0.01,0.0428448
test_stg2/image_02104.jpg,0.01,0.01,0.01,0.01,0.21541,0.01,0.01,0.5
test_stg2/image_04725.jpg,0.329719,0.01,0.01,0.01,0.243847,0.01,0.01,0.426347
test_stg2/image_00119.jpg,0.0232798,0.01,0.01,0.01,0.125506,0.01,0.01,0.5
test_stg2/image_02416.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_06560.jpg,0.026097,0.01,0.01,0.01,0.5,0.01,0.01,0.312709
test_stg2/image_03637.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.109625,0.01
test_stg2/image_06668.jpg,0.401772,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08482.jpg,0.397616,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_12127.jpg,0.5,0.01,0.01,0.01,0.158074,0.0420133,0.01,0.119696
test_stg2/image_06275.jpg,0.5,0.01,0.01,0.01,0.107553,0.01,0.01,0.0815784
test_stg2/image_08249.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.0160048,0.262632
test_stg2/image_11619.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09194.jpg,0.5,0.01,0.01,0.01,0.210041,0.01,0.01,0.01
test_stg2/image_01108.jpg,0.0308098,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01350.jpg,0.449821,0.01,0.01,0.01,0.497335,0.01,0.01,0.0518143
test_stg2/image_04971.jpg,0.124932,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00280.jpg,0.5,0.01,0.01,0.01,0.163995,0.01,0.01,0.01
test_stg2/image_07689.jpg,0.5,0.01,0.01,0.01,0.394571,0.01,0.01,0.0206127
test_stg2/image_00287.jpg,0.01,0.01,0.01,0.01,0.137935,0.01,0.01,0.5
test_stg2/image_06544.jpg,0.333104,0.01,0.01,0.01,0.5,0.01,0.01,0.144468
test_stg2/image_03965.jpg,0.5,0.01,0.01,0.01,0.036318,0.01,0.01,0.0177085
